1258,9606.ensp00000361170
1259,9606.ensp00000479618
1260,9606.ensp00000226574
1261,9606.ensp00000327251
1262,9606.ensp00000277541
1263,9606.ensp00000217386
1264,9606.ensp00000355865
1265,9606.ensp00000368458
1266,9606.ensp00000384273
1267,9606.ensp00000308895
1268,9606.ensp00000351671
1269,9606.ensp00000416293
1270,9606.ensp00000446252
1271,9606.ensp00000231061
1272,9606.ensp00000264657
1273,9606.ensp00000358404
1274,9606.ensp00000351905
1275,9606.ensp00000398698
1276,9606.ensp00000269305
1277,9606.ensp00000357516
1278,9606.ensp00000232607
1279,9606.ensp00000331327
1280,9606.ensp00000356480
1281,9606.ensp00000241261
1282,9606.ensp00000221132
1283,9606.ensp00000426809
1284,9606.ensp00000338185
1285,9606.ensp00000263377
1286,9606.ensp00000419361
1287,9606.ensp00000312262
1288,9606.ensp00000302620
1289,9606.ensp00000324292
1290,9606.ensp00000373700
1291,9606.ensp00000284981
1292,9606.ensp00000344352
1293,9606.ensp00000444688
1294,9606.ensp00000440045
1295,9606.ensp00000414303
1296,9606.ensp00000418960
1297,9606.ensp00000268613
1298,9606.ensp00000418915
1299,9606.ensp00000317817
1300,9606.ensp00000276571
1301,9606.ensp00000381333
1302,9606.ensp00000225474
1303,9606.ensp00000279488
1304,9606.ensp00000410294
1305,9606.ensp00000273550
1306,9606.ensp00000366525
1307,9606.ensp00000350928
1308,9606.ensp00000468500
1309,9606.ensp00000312673
1310,9606.ensp00000229264
1311,9606.ensp00000407375
1312,9606.ensp00000428994
1313,9606.ensp00000053867
1314,9606.ensp00000379818
1315,9606.ensp00000477455
1316,9606.ensp00000354896
1317,9606.ensp00000324806
1318,9606.ensp00000311469
1319,9606.ensp00000293330
1320,9606.ensp00000384620
1321,9606.ensp00000276297
1322,9606.ensp00000369554
1323,9606.ensp00000302665
1324,9606.ensp00000263339
1325,9606.ensp00000385675
1326,9606.ensp00000306512
1327,9606.ensp00000280357
1328,9606.ensp00000215754
1329,9606.ensp00000358525
1330,9606.ensp00000172229
1331,9606.ensp00000393275
1332,9606.ensp00000297494
1333,9606.ensp00000384364
1334,9606.ensp00000354652
1335,9606.ensp00000277120
1336,9606.ensp00000332116
1337,9606.ensp00000440185
1338,9606.ensp00000324248
1339,9606.ensp00000359019
1340,9606.ensp00000301908
1341,9606.ensp00000384092
1342,9606.ensp00000378974
1343,9606.ensp00000368752
1344,9606.ensp00000392423
1345,9606.ensp00000326366
1346,9606.ensp00000353198
1347,9606.ensp00000348461
1348,9606.ensp00000272190
1349,9606.ensp00000261523
1350,9606.ensp00000357801
1351,9606.ensp00000291700
1352,9606.ensp00000354721
1353,9606.ensp00000262352
1354,9606.ensp00000278379
1355,9606.ensp00000287766
1356,9606.ensp00000254976
1357,9606.ensp00000321106
1358,9606.ensp00000221930
1359,9606.ensp00000370571
1360,9606.ensp00000162749
1361,9606.ensp00000365435
1362,9606.ensp00000303452
1363,9606.ensp00000385142
1364,9606.ensp00000334382
1365,9606.ensp00000296777
1366,9606.ensp00000363193
1367,9606.ensp00000355593
1368,9606.ensp00000265643
1369,9606.ensp00000335074
1370,9606.ensp00000329093
1371,9606.ensp00000307342
1372,9606.ensp00000386284
1373,9606.ensp00000340900
1374,9606.ensp00000242839
1375,9606.ensp00000371958
1376,9606.ensp00000252102
1377,9606.ensp00000225964
1378,9606.ensp00000297268
1379,9606.ensp00000304408
1380,9606.ensp00000356954
1381,9606.ensp00000308541
1382,9606.ensp00000334145
1383,9606.ensp00000325527
1384,9606.ensp00000233838
1385,9606.ensp00000222390
1386,9606.ensp00000276927
1387,9606.ensp00000449404
1388,9606.ensp00000373487
1389,9606.ensp00000332973
1390,9606.ensp00000219070
1391,9606.ensp00000380252
1392,9606.ensp00000269228
1393,9606.ensp00000365663
1394,9606.ensp00000265723
1395,9606.ensp00000416066
1396,9606.ensp00000225831
1397,9606.ensp00000378517
1398,9606.ensp00000364133
1399,9606.ensp00000446007
1400,9606.ensp00000355893
1401,9606.ensp00000379845
1402,9606.ensp00000265838
1403,9606.ensp00000436607
1404,9606.ensp00000297785
1405,9606.ensp00000261733
1406,9606.ensp00000346032
1407,9606.ensp00000377833
1408,9606.ensp00000433138
1409,9606.ensp00000339191
1410,9606.ensp00000261693
1411,9606.ensp00000364979
1412,9606.ensp00000360882
1413,9606.ensp00000367851
1414,9606.ensp00000358903
1415,9606.ensp00000264380
1416,9606.ensp00000368683
1417,9606.ensp00000265171
1418,9606.ensp00000356399
1419,9606.ensp00000358866
1420,9606.ensp00000306245
1421,9606.ensp00000346671
1422,9606.ensp00000282561
1423,9606.ensp00000312999
1424,9606.ensp00000379110
1425,9606.ensp00000362924
1426,9606.ensp00000216117
1427,9606.ensp00000412237
1428,9606.ensp00000379975
1429,9606.ensp00000380432
1430,9606.ensp00000379350
1431,9606.ensp00000380948
1432,9606.ensp00000452786
1433,9606.ensp00000371067
1434,9606.ensp00000265023
1435,9606.ensp00000362108
1436,9606.ensp00000263735
1437,9606.ensp00000341551
1438,9606.ensp00000302111
1439,9606.ensp00000354901
1440,9606.ensp00000418525
1441,9606.ensp00000322788
1442,9606.ensp00000245185
1443,9606.ensp00000216797
1444,9606.ensp00000346508
1445,9606.ensp00000220809
1446,9606.ensp00000308938
1447,9606.ensp00000378217
1448,9606.ensp00000360683
1449,9606.ensp00000357709
1450,9606.ensp00000420939
1451,9606.ensp00000366307
1452,9606.ensp00000218388
1453,9606.ensp00000261405
1454,9606.ensp00000389814
1455,9606.ensp00000404854
1456,9606.ensp00000212015
1457,9606.ensp00000371517
1458,9606.ensp00000247470
1459,9606.ensp00000437955
1460,9606.ensp00000268035
1461,9606.ensp00000304915
1462,9606.ensp00000303830
1463,9606.ensp00000313420
1464,9606.ensp00000441765
1465,9606.ensp00000353292
1466,9606.ensp00000389414
1467,9606.ensp00000349960
1468,9606.ensp00000254958
1469,9606.ensp00000280772
1470,9606.ensp00000236850
1471,9606.ensp00000252486
1472,9606.ensp00000347979
1473,9606.ensp00000356694
1474,9606.ensp00000302564
1475,9606.ensp00000369497
1476,9606.ensp00000351273
1477,9606.ensp00000382800
1478,9606.ensp00000228872
1479,9606.ensp00000413720
1480,9606.ensp00000299565
1481,9606.ensp00000255030
1482,9606.ensp00000216862
1483,9606.ensp00000386135
1484,9606.ensp00000264709
1485,9606.ensp00000307940
1486,9606.ensp00000239938
1487,9606.ensp00000480004
1488,9606.ensp00000267101
1489,9606.ensp00000013807
1490,9606.ensp00000348089
1491,9606.ensp00000378058
1492,9606.ensp00000417480
1493,9606.ensp00000245919
1494,9606.ensp00000269216
1495,9606.ensp00000363134
1496,9606.ensp00000229416
1497,9606.ensp00000373477
1498,9606.ensp00000407586
1499,9606.ensp00000221486
1500,9606.ensp00000369887
1501,9606.ensp00000256646
1502,9606.ensp00000263388
1503,9606.ensp00000306561
1504,9606.ensp00000263967
1505,9606.ensp00000215832
1506,9606.ensp00000361021
1507,9606.ensp00000323588
1508,9606.ensp00000245479
1509,9606.ensp00000341208
1510,9606.ensp00000478059
1511,9606.ensp00000324856
1512,9606.ensp00000309572
1513,9606.ensp00000353224
1514,9606.ensp00000441235
1515,9606.ensp00000256474
1516,9606.ensp00000285021
1517,9606.ensp00000264731
1518,9606.ensp00000397261
1519,9606.ensp00000349547
1520,9606.ensp00000372023
1521,9606.ensp00000338272
1522,9606.ensp00000370989
1523,9606.ensp00000270139
1524,9606.ensp00000216629
1525,9606.ensp00000245907
1526,9606.ensp00000398632
1527,9606.ensp00000315130
1528,9606.ensp00000381448
1529,9606.ensp00000358674
1530,9606.ensp00000364802
1531,9606.ensp00000301420
1532,9606.ensp00000263816
1533,9606.ensp00000233202
1534,9606.ensp00000260010
1535,9606.ensp00000347379
1536,9606.ensp00000278616
1537,9606.ensp00000241052
1538,9606.ensp00000304592
1539,9606.ensp00000222248
1540,9606.ensp00000287641
1541,9606.ensp00000367203
1542,9606.ensp00000228606
1543,9606.ensp00000327459
1544,9606.ensp00000372313
1545,9606.ensp00000216714
1546,9606.ensp00000301945
1547,9606.ensp00000331746
1548,9606.ensp00000300305
1549,9606.ensp00000261769
1550,9606.ensp00000483117
1551,9606.ensp00000262367
1552,9606.ensp00000291568
1553,9606.ensp00000236671
1554,9606.ensp00000360025
1555,9606.ensp00000328547
1556,9606.ensp00000231887
1557,9606.ensp00000375809
1558,9606.ensp00000222329
1559,9606.ensp00000320147
1560,9606.ensp00000370256
1561,9606.ensp00000390265
1562,9606.ensp00000370698
1563,9606.ensp00000304895
1564,9606.ensp00000306253
1565,9606.ensp00000258149
1566,9606.ensp00000436786
1567,9606.ensp00000265433
1568,9606.ensp00000404100
1569,9606.ensp00000369134
1570,9606.ensp00000428056
1571,9606.ensp00000268058
1572,9606.ensp00000319730
1573,9606.ensp00000267163
1574,9606.ensp00000262461
1575,9606.ensp00000216911
1576,9606.ensp00000257566
1577,9606.ensp00000480291
1578,9606.ensp00000215838
1579,9606.ensp00000301522
1580,9606.ensp00000295400
1581,9606.ensp00000356213
1582,9606.ensp00000262887
1583,9606.ensp00000301067
1584,9606.ensp00000361066
1585,9606.ensp00000320485
1586,9606.ensp00000310721
1587,9606.ensp00000268712
1588,9606.ensp00000171111
1589,9606.ensp00000345008
1590,9606.ensp00000386759
1591,9606.ensp00000442788
1592,9606.ensp00000463069
1593,9606.ensp00000262189
1594,9606.ensp00000261584
1595,9606.ensp00000307297
1596,9606.ensp00000376445
1597,9606.ensp00000296871
1598,9606.ensp00000231228
1599,9606.ensp00000306124
1600,9606.ensp00000347088
1601,9606.ensp00000261024
1602,9606.ensp00000285071
1603,9606.ensp00000274353
1604,9606.ensp00000379258
1605,9606.ensp00000375921
1606,9606.ensp00000438468
1607,9606.ensp00000301244
1608,9606.ensp00000347672
1609,9606.ensp00000454071
1610,9606.ensp00000299855
1611,9606.ensp00000365651
1612,9606.ensp00000369442
1613,9606.ensp00000271064
1614,9606.ensp00000234590
1615,9606.ensp00000306361
1616,9606.ensp00000221130
1617,9606.ensp00000370023
1618,9606.ensp00000379873
1619,9606.ensp00000399168
1620,9606.ensp00000364080
1621,9606.ensp00000353099
1622,9606.ensp00000345347
1623,9606.ensp00000231449
1624,9606.ensp00000264563
1625,9606.ensp00000344192
1626,9606.ensp00000268124
1627,9606.ensp00000371554
1628,9606.ensp00000260197
1629,9606.ensp00000287295
1630,9606.ensp00000292301
1631,9606.ensp00000359506
1632,9606.ensp00000262895
1633,9606.ensp00000395535
1634,9606.ensp00000340874
1635,9606.ensp00000351015
1636,9606.ensp00000397297
1637,9606.ensp00000340494
1638,9606.ensp00000302150
1639,9606.ensp00000298552
1640,9606.ensp00000219476
1641,9606.ensp00000353582
1642,9606.ensp00000354778
1643,9606.ensp00000309117
1644,9606.ensp00000386200
1645,9606.ensp00000363973
1646,9606.ensp00000220751
1647,9606.ensp00000268053
1648,9606.ensp00000219368
1649,9606.ensp00000339004
1650,9606.ensp00000365437
1651,9606.ensp00000403536
1652,9606.ensp00000382791
1653,9606.ensp00000331897
1654,9606.ensp00000369581
1655,9606.ensp00000408526
1656,9606.ensp00000433109
1657,9606.ensp00000352035
1658,9606.ensp00000305653
1659,9606.ensp00000200691
1660,9606.ensp00000306100
1661,9606.ensp00000216200
1662,9606.ensp00000311816
1663,9606.ensp00000384763
1664,9606.ensp00000370669
1665,9606.ensp00000350198
1666,9606.ensp00000369325
1667,9606.ensp00000480050
1668,9606.ensp00000355968
1669,9606.ensp00000263925
1670,9606.ensp00000323511
1671,9606.ensp00000358894
1672,9606.ensp00000364008
1673,9606.ensp00000221485
1674,9606.ensp00000387694
1675,9606.ensp00000261537
1676,9606.ensp00000357069
1677,9606.ensp00000389140
1678,9606.ensp00000379895
1679,9606.ensp00000297185
1680,9606.ensp00000373620
1681,9606.ensp00000322450
1682,9606.ensp00000264932
1683,9606.ensp00000364649
1684,9606.ensp00000364699
1685,9606.ensp00000353826
1686,9606.ensp00000444433
1687,9606.ensp00000258080
1688,9606.ensp00000251810
1689,9606.ensp00000307786
1690,9606.ensp00000261647
1691,9606.ensp00000363868
1692,9606.ensp00000364210
1693,9606.ensp00000477908
1694,9606.ensp00000482259
1695,9606.ensp00000260116
1696,9606.ensp00000294728
1697,9606.ensp00000306606
1698,9606.ensp00000245451
1699,9606.ensp00000287598
1700,9606.ensp00000332371
1701,9606.ensp00000263253
1702,9606.ensp00000339824
1703,9606.ensp00000229239
1704,9606.ensp00000334458
1705,9606.ensp00000346103
1706,9606.ensp00000233146
1707,9606.ensp00000264668
1708,9606.ensp00000358548
1709,9606.ensp00000344479
1710,9606.ensp00000406046
1711,9606.ensp00000434516
1712,9606.ensp00000356224
1713,9606.ensp00000353452
1714,9606.ensp00000289473
1715,9606.ensp00000216181
1716,9606.ensp00000471894
1717,9606.ensp00000291295
1718,9606.ensp00000311032
1719,9606.ensp00000381231
1720,9606.ensp00000303939
1721,9606.ensp00000346839
1722,9606.ensp00000419045
1723,9606.ensp00000409007
1724,9606.ensp00000334051
1725,9606.ensp00000360141
1726,9606.ensp00000306138
1727,9606.ensp00000417404
1728,9606.ensp00000408146
1729,9606.ensp00000369293
1730,9606.ensp00000347684
1731,9606.ensp00000354207
1732,9606.ensp00000343819
1733,9606.ensp00000479488
1734,9606.ensp00000331791
1735,9606.ensp00000355330
1736,9606.ensp00000229270
1737,9606.ensp00000312029
1738,9606.ensp00000264606
1739,9606.ensp00000323074
1740,9606.ensp00000437256
1741,9606.ensp00000338774
1742,9606.ensp00000378307
1743,9606.ensp00000298910
1744,9606.ensp00000155840
1745,9606.ensp00000359991
1746,9606.ensp00000340944
1747,9606.ensp00000400175
1748,9606.ensp00000379658
1749,9606.ensp00000368632
1750,9606.ensp00000395654
1751,9606.ensp00000427279
1752,9606.ensp00000451974
1753,9606.ensp00000457230
1754,9606.ensp00000263640
1755,9606.ensp00000260970
1756,9606.ensp00000257904
1757,9606.ensp00000369889
1758,9606.ensp00000310520
1759,9606.ensp00000295600
1760,9606.ensp00000344666
1761,9606.ensp00000302486
1762,9606.ensp00000362690
1763,9606.ensp00000307411
1764,9606.ensp00000316578
1765,9606.ensp00000445675
1766,9606.ensp00000318176
1767,9606.ensp00000290378
1768,9606.ensp00000427514
1769,9606.ensp00000261313
1770,9606.ensp00000391676
1771,9606.ensp00000281043
1772,9606.ensp00000431885
1773,9606.ensp00000359612
1774,9606.ensp00000281708
1775,9606.ensp00000362441
1776,9606.ensp00000351805
1777,9606.ensp00000264033
1778,9606.ensp00000261978
1779,9606.ensp00000340820
1780,9606.ensp00000322304
1781,9606.ensp00000439585
1782,9606.ensp00000397402
1783,9606.ensp00000284995
1784,9606.ensp00000327487
1785,9606.ensp00000217961
1786,9606.ensp00000448665
1787,9606.ensp00000330393
1788,9606.ensp00000471477
1789,9606.ensp00000338345
1790,9606.ensp00000351807
1791,9606.ensp00000333994
1792,9606.ensp00000274376
1793,9606.ensp00000369375
1794,9606.ensp00000355896
1795,9606.ensp00000361060
1796,9606.ensp00000379097
1797,9606.ensp00000357669
1798,9606.ensp00000272645
1799,9606.ensp00000296266
1800,9606.ensp00000243344
1801,9606.ensp00000347507
1802,9606.ensp00000341838
1803,9606.ensp00000375892
1804,9606.ensp00000305839
1805,9606.ensp00000346534
1806,9606.ensp00000458162
1807,9606.ensp00000311165
1808,9606.ensp00000363071
1809,9606.ensp00000254810
1810,9606.ensp00000252242
1811,9606.ensp00000228280
1812,9606.ensp00000356832
1813,9606.ensp00000356899
1814,9606.ensp00000304822
1815,9606.ensp00000265734
1816,9606.ensp00000354923
1817,9606.ensp00000366416
1818,9606.ensp00000401399
1819,9606.ensp00000354487
1820,9606.ensp00000242261
1821,9606.ensp00000386884
1822,9606.ensp00000236918
1823,9606.ensp00000359114
1824,9606.ensp00000363840
1825,9606.ensp00000315011
1826,9606.ensp00000383382
1827,9606.ensp00000357283
1828,9606.ensp00000372170
1829,9606.ensp00000332353
1830,9606.ensp00000205143
1831,9606.ensp00000378402
1832,9606.ensp00000282030
1833,9606.ensp00000327758
1834,9606.ensp00000369129
1835,9606.ensp00000223528
1836,9606.ensp00000230538
1837,9606.ensp00000442795
1838,9606.ensp00000467141
1839,9606.ensp00000350719
1840,9606.ensp00000368104
1841,9606.ensp00000345344
1842,9606.ensp00000294304
1843,9606.ensp00000297350
1844,9606.ensp00000282091
1845,9606.ensp00000418770
1846,9606.ensp00000356671
1847,9606.ensp00000265849
1848,9606.ensp00000458663
1849,9606.ensp00000330382
1850,9606.ensp00000367832
1851,9606.ensp00000432943
1852,9606.ensp00000263431
1853,9606.ensp00000262209
1854,9606.ensp00000406191
1855,9606.ensp00000263980
1856,9606.ensp00000319635
1857,9606.ensp00000327214
1858,9606.ensp00000276414
1859,9606.ensp00000221421
1860,9606.ensp00000243347
1861,9606.ensp00000339398
1862,9606.ensp00000481570
1863,9606.ensp00000249806
1864,9606.ensp00000314508
1865,9606.ensp00000341940
1866,9606.ensp00000373952
1867,9606.ensp00000303511
1868,9606.ensp00000331106
1869,9606.ensp00000478927
1870,9606.ensp00000372295
1871,9606.ensp00000390436
1872,9606.ensp00000249373
1873,9606.ensp00000420194
1874,9606.ensp00000234420
1875,9606.ensp00000385478
1876,9606.ensp00000289081
1877,9606.ensp00000259008
1878,9606.ensp00000305692
1879,9606.ensp00000306920
1880,9606.ensp00000345719
1881,9606.ensp00000254250
1882,9606.ensp00000321271
1883,9606.ensp00000360822
1884,9606.ensp00000416606
1885,9606.ensp00000363068
1886,9606.ensp00000349790
1887,9606.ensp00000257555
